image_name,xmin,ymin,xmax,ymax,class_id
2008_004482.jpg,166,97,256,375,1
2008_004482.jpg,269,91,391,371,1
2008_004482.jpg,355,152,441,297,1
2008_004492.jpg,118,101,226,245,1
2008_004492.jpg,276,119,423,291,1
2008_004493.jpg,141,150,185,259,1
2008_004493.jpg,256,202,284,263,1
2008_004499.jpg,229,108,312,281,1
2008_004499.jpg,51,114,116,281,1
2008_004499.jpg,1,107,73,281,1
2008_004499.jpg,240,122,321,185,1
2008_004499.jpg,109,103,225,281,1
2008_004501.jpg,177,82,372,375,1
2008_004501.jpg,414,4,495,86,1
2008_004504.jpg,172,142,333,293,1
2008_004506.jpg,82,27,118,93,1
2008_004506.jpg,411,45,437,85,1
2008_004510.jpg,229,33,351,375,1
2008_004510.jpg,86,71,199,318,1
2008_004510.jpg,185,42,256,223,1
2008_004510.jpg,256,1,296,60,1
2008_004510.jpg,304,4,362,285,1
2008_004510.jpg,63,26,111,209,1
2008_004510.jpg,2,33,44,111,1
2008_004510.jpg,38,218,101,260,1
2008_004510.jpg,1,166,80,326,1
2008_004512.jpg,77,59,296,494,1
2008_004512.jpg,108,239,309,500,1
2008_004513.jpg,80,12,372,500,1
2008_004513.jpg,81,190,354,500,1
2008_004513.jpg,296,45,431,500,1
2008_004515.jpg,338,55,477,272,1
2008_004518.jpg,110,66,423,324,1
2008_004519.jpg,1,1,334,375,1
2008_004519.jpg,112,10,329,327,1
2008_004519.jpg,238,33,500,297,1
2008_004522.jpg,50,68,247,396,1
2008_004533.jpg,206,167,317,476,1
2008_004533.jpg,76,58,242,336,1
2008_004534.jpg,66,51,196,500,1
2008_004534.jpg,190,140,313,500,1
2008_004538.jpg,1,57,375,500,1
2008_004541.jpg,184,1,375,500,1
2008_004544.jpg,260,106,494,332,1
2008_004546.jpg,109,357,163,459,1
2008_004546.jpg,122,173,166,250,1
2008_004546.jpg,198,90,236,140,1
2008_004546.jpg,271,124,306,191,1
2008_004546.jpg,2,123,42,189,1
2008_004549.jpg,82,16,196,210,1
2008_004553.jpg,1,31,333,469,1
2008_004554.jpg,236,92,301,186,1
2008_004564.jpg,26,86,206,326,1
2008_004567.jpg,115,33,270,500,1
2008_004568.jpg,218,51,325,175,1
2008_004574.jpg,173,90,237,325,1
2008_004574.jpg,242,101,342,320,1
2008_004574.jpg,119,80,194,307,1
2008_004575.jpg,1,96,125,441,1
2008_004575.jpg,88,64,247,425,1
2008_004599.jpg,108,89,363,303,1
2008_004602.jpg,96,75,265,500,1
2008_004603.jpg,296,1,391,235,1
2008_004603.jpg,1,1,60,122,1
2008_004606.jpg,389,296,500,375,1
2008_004611.jpg,279,1,422,203,1
2008_004616.jpg,65,108,330,334,1
2008_004636.jpg,115,10,351,256,1
2008_004646.jpg,427,191,441,225,1
2008_004647.jpg,172,53,344,500,1
2008_004649.jpg,168,58,276,217,1
2008_004654.jpg,54,43,319,349,1
2008_004656.jpg,220,28,295,175,1
2008_004665.jpg,258,136,424,305,1
2008_004666.jpg,139,37,336,375,1
2008_004666.jpg,363,8,500,375,1
2008_004677.jpg,1,1,373,500,1
2008_004678.jpg,28,1,99,172,1
2008_004679.jpg,56,210,80,276,1
2008_004687.jpg,34,201,102,364,1
2008_004692.jpg,103,180,228,360,1
2008_004703.jpg,30,95,123,219,1
2008_004706.jpg,213,59,403,332,1
2008_004706.jpg,12,42,222,332,1
2008_004707.jpg,36,91,106,185,1
2008_004707.jpg,75,92,151,296,1
2008_004707.jpg,252,89,295,140,1
2008_004707.jpg,279,67,363,243,1
2008_004707.jpg,338,80,382,215,1
2008_004707.jpg,130,7,331,375,1
2008_004711.jpg,238,61,403,337,1
2008_004713.jpg,402,30,459,144,1
2008_004729.jpg,399,139,456,254,1
2008_004729.jpg,301,137,345,189,1
2008_004729.jpg,214,161,230,177,1
2008_004740.jpg,8,1,323,500,1
2008_004745.jpg,113,13,500,421,1
2008_004749.jpg,22,8,331,480,1
2008_004756.jpg,280,86,344,320,1
2008_004764.jpg,202,32,331,239,1
2008_004770.jpg,1,79,113,217,1
2008_004774.jpg,55,111,137,277,1
2008_004778.jpg,14,180,137,332,1
2008_004778.jpg,1,41,208,400,1
2008_004781.jpg,51,65,276,333,1
2008_004784.jpg,157,63,261,239,1
2008_004807.jpg,1,113,180,500,1
2008_004807.jpg,112,155,200,420,1
2008_004814.jpg,171,77,492,375,1
2008_004832.jpg,78,75,238,326,1
2008_004832.jpg,21,67,124,207,1
2008_004832.jpg,163,27,204,104,1
2008_004832.jpg,9,50,31,70,1
2008_004834.jpg,202,148,283,368,1
2008_004841.jpg,135,91,300,303,1
2008_004844.jpg,23,224,51,312,1
2008_004844.jpg,1,233,24,313,1
2008_004849.jpg,250,83,448,333,1
2008_004849.jpg,119,47,268,272,1
2008_004849.jpg,128,1,183,78,1
2008_004849.jpg,464,37,500,73,1
2008_004851.jpg,222,33,369,252,1
2008_004851.jpg,176,160,281,255,1
2008_004851.jpg,3,59,161,298,1
2008_004852.jpg,476,240,487,266,1
2008_004858.jpg,36,66,71,155,1
2008_004858.jpg,443,74,474,151,1
2008_004858.jpg,432,96,452,140,1
2008_004862.jpg,305,120,336,269,1
2008_004862.jpg,259,120,330,303,1
2008_004866.jpg,369,118,408,209,1
2008_004866.jpg,310,133,364,349,1
2008_004866.jpg,255,131,306,354,1
2008_004866.jpg,158,132,236,328,1
2008_004866.jpg,78,111,151,170,1
2008_004866.jpg,238,139,276,337,1
2008_004868.jpg,307,67,496,356,1
2008_004872.jpg,331,93,448,375,1
2008_004874.jpg,87,99,375,500,1
2008_004875.jpg,361,23,486,180,1
2008_004875.jpg,137,244,310,375,1
2008_004875.jpg,88,12,200,125,1
2008_004881.jpg,178,9,334,361,1
2008_004881.jpg,143,160,216,369,1
2008_004892.jpg,9,66,106,201,1
2008_004892.jpg,120,74,202,200,1
2008_004892.jpg,191,71,279,181,1
2008_004892.jpg,269,86,334,177,1
2008_004892.jpg,351,65,423,184,1
2008_004892.jpg,411,68,500,214,1
2008_004894.jpg,179,130,324,329,1
2008_004903.jpg,120,112,269,298,1
2008_004926.jpg,222,86,491,375,1
2008_004926.jpg,31,84,235,338,1
2008_004926.jpg,1,51,114,289,1
2008_004930.jpg,186,108,371,273,1
2008_004937.jpg,356,126,500,279,1
2008_004937.jpg,189,114,316,258,1
2008_004937.jpg,1,100,107,325,1
2008_004938.jpg,53,67,352,500,1
2008_004940.jpg,186,1,361,270,1
2008_004948.jpg,92,116,218,254,1
2008_004948.jpg,249,121,350,258,1
2008_004948.jpg,286,152,491,375,1
2008_004950.jpg,105,241,202,400,1
2008_004961.jpg,1,3,193,241,1
2008_004961.jpg,126,60,238,241,1
2008_004966.jpg,1,1,157,292,1
2008_004968.jpg,2,255,43,368,1
2008_004968.jpg,48,258,63,313,1
2008_004976.jpg,241,87,277,164,1
2008_004976.jpg,176,81,233,165,1
2008_004979.jpg,209,1,422,156,1
2008_004983.jpg,172,244,203,300,1
2008_004984.jpg,69,1,323,260,1
2008_004984.jpg,63,13,239,262,1
2008_004984.jpg,1,173,93,268,1
2008_004991.jpg,229,79,392,297,1
2008_004991.jpg,24,132,233,259,1
2008_005000.jpg,58,56,295,261,1
2008_005001.jpg,295,144,328,202,1
2008_005016.jpg,10,40,283,500,1
2008_005032.jpg,228,79,412,342,1
2008_005033.jpg,254,104,494,416,1
2008_005035.jpg,52,105,243,500,1
2008_005035.jpg,127,1,251,224,1
2008_005040.jpg,428,295,455,350,1
2008_005043.jpg,79,81,219,336,1
2008_005043.jpg,218,32,361,336,1
2008_005045.jpg,28,114,171,442,1
2008_005045.jpg,135,204,239,410,1
2008_005046.jpg,2,106,500,315,1
2008_005055.jpg,110,161,164,261,1
2008_005055.jpg,185,125,220,203,1
2008_005063.jpg,80,133,240,375,1
2008_005063.jpg,228,147,410,349,1
2008_005066.jpg,135,71,411,371,1
2008_005072.jpg,1,1,494,400,1
2008_005089.jpg,332,139,412,279,1
2008_005089.jpg,1,276,59,374,1
2008_005090.jpg,97,224,253,444,1
2008_005090.jpg,1,276,176,418,1
2008_005094.jpg,154,184,316,371,1
2008_005098.jpg,32,36,252,400,1
2008_005101.jpg,1,1,286,500,1
2008_005107.jpg,96,161,375,500,1
2008_005110.jpg,101,144,157,267,1
2008_005111.jpg,106,13,208,367,1
2008_005133.jpg,53,97,222,375,1
2008_005139.jpg,56,234,115,339,1
2008_005139.jpg,236,152,285,239,1
2008_005139.jpg,127,145,174,233,1
2008_005139.jpg,120,58,149,93,1
2008_005146.jpg,159,5,327,375,1
2008_005146.jpg,48,13,182,335,1
2008_005150.jpg,86,114,149,324,1
2008_005150.jpg,126,104,183,290,1
2008_005150.jpg,287,117,385,237,1
2008_005150.jpg,378,149,490,375,1
2008_005150.jpg,197,117,258,194,1
2008_005151.jpg,16,19,333,500,1
2008_005151.jpg,27,1,199,319,1
2008_005156.jpg,158,129,225,205,1
2008_005156.jpg,262,153,308,205,1
2008_005156.jpg,346,154,394,203,1
2008_005156.jpg,419,152,480,204,1
2008_005168.jpg,249,132,291,188,1
2008_005168.jpg,291,109,429,375,1
2008_005171.jpg,216,141,285,268,1
2008_005172.jpg,37,72,205,231,1
2008_005178.jpg,61,87,292,369,1
2008_005190.jpg,241,83,346,263,1
2008_005197.jpg,290,132,397,264,1
2008_005197.jpg,323,42,420,278,1
2008_005197.jpg,421,83,494,271,1
2008_005197.jpg,37,140,97,268,1
2008_005197.jpg,234,168,271,230,1
2008_005197.jpg,123,132,151,164,1
2008_005201.jpg,182,23,325,292,1
2008_005213.jpg,308,25,444,265,1
2008_005213.jpg,254,25,355,192,1
2008_005213.jpg,185,27,271,167,1
2008_005213.jpg,49,36,119,154,1
2008_005215.jpg,369,62,479,313,1
2008_005215.jpg,250,79,374,329,1
2008_005218.jpg,110,130,182,416,1
2008_005218.jpg,181,130,269,405,1
2008_005231.jpg,7,174,185,500,1
2008_005236.jpg,1,30,352,500,1
2008_005236.jpg,167,45,372,500,1
2008_005243.jpg,227,112,326,197,1
2008_005251.jpg,89,48,438,375,1
2008_005253.jpg,191,119,252,285,1
2008_005271.jpg,37,38,280,375,1
2008_005271.jpg,346,187,431,375,1
2008_005271.jpg,266,196,371,375,1
2008_005276.jpg,106,300,174,482,1
2008_005277.jpg,150,370,187,471,1
2008_005277.jpg,93,364,129,466,1
2008_005277.jpg,59,370,94,457,1
2008_005277.jpg,15,373,44,449,1
2008_005294.jpg,197,32,252,172,1
2008_005295.jpg,119,68,246,375,1
2008_005297.jpg,442,1,489,82,1
2008_005315.jpg,77,79,193,300,1
2008_005315.jpg,81,35,245,296,1
2008_005316.jpg,314,280,359,375,1
2008_005323.jpg,229,168,326,320,1
2008_005324.jpg,39,41,417,375,1
2008_005336.jpg,182,11,500,375,1
2008_005336.jpg,3,19,106,365,1
2008_005336.jpg,5,83,107,163,1
2008_005338.jpg,186,196,226,323,1
2008_005359.jpg,228,192,295,360,1
2008_005359.jpg,275,167,352,360,1
2008_005360.jpg,301,100,348,202,1
2008_005360.jpg,17,189,102,360,1
2008_005360.jpg,166,191,224,360,1
2008_005365.jpg,176,1,282,294,1
2008_005365.jpg,363,168,425,398,1
2008_005365.jpg,386,157,470,400,1
2008_005374.jpg,176,31,346,370,1
2008_005395.jpg,157,152,464,279,1
2008_005399.jpg,3,111,168,352,1
2008_005399.jpg,125,7,262,230,1
2008_005408.jpg,216,48,337,201,1
2008_005412.jpg,131,94,261,324,1
2008_005414.jpg,197,90,247,170,1
2008_005414.jpg,239,105,285,172,1
2008_005423.jpg,1,107,177,300,1
2008_005427.jpg,114,1,278,205,1
2008_005429.jpg,156,46,292,370,1
2008_005429.jpg,261,5,343,238,1
2008_005429.jpg,438,1,479,142,1
2008_005429.jpg,477,25,500,133,1
2008_005431.jpg,140,52,236,280,1
2008_005444.jpg,70,12,335,243,1
2008_005445.jpg,145,64,247,407,1
2008_005445.jpg,68,158,188,456,1
2008_005447.jpg,1,1,319,333,1
2008_005472.jpg,59,175,454,375,1
2008_005472.jpg,226,1,383,217,1
2008_005484.jpg,128,32,500,375,1
2008_005485.jpg,373,124,484,376,1
2008_005490.jpg,18,120,283,343,1
2008_005494.jpg,73,90,196,375,1
2008_005498.jpg,126,61,292,308,1
2008_005500.jpg,110,160,254,467,1
2008_005501.jpg,229,22,356,231,1
2008_005501.jpg,105,96,137,164,1
2008_005519.jpg,373,17,444,171,1
2008_005519.jpg,279,51,360,138,1
2008_005527.jpg,192,1,379,299,1
2008_005527.jpg,319,28,500,228,1
2008_005549.jpg,264,144,378,225,1
2008_005549.jpg,106,5,362,281,1
2008_005552.jpg,1,78,375,500,1
2008_005553.jpg,8,1,83,216,1
2008_005553.jpg,294,1,375,215,1
2008_005558.jpg,136,79,231,272,1
2008_005563.jpg,301,52,382,127,1
2008_005566.jpg,54,1,438,332,1
2008_005567.jpg,1,45,500,375,1
2008_005570.jpg,1,119,115,357,1
2008_005570.jpg,71,128,135,232,1
2008_005570.jpg,143,113,234,218,1
2008_005570.jpg,284,113,356,269,1
2008_005570.jpg,339,99,464,307,1
2008_005570.jpg,361,65,418,165,1
2008_005570.jpg,294,72,357,183,1
2008_005582.jpg,356,136,453,300,1
2008_005582.jpg,170,197,249,375,1
2008_005582.jpg,91,212,139,375,1
2008_005582.jpg,287,215,342,375,1
2008_005588.jpg,156,75,276,201,1
2008_005599.jpg,447,103,500,369,1
2008_005599.jpg,269,90,430,375,1
2008_005599.jpg,265,169,362,356,1
2008_005599.jpg,380,90,426,211,1
2008_005599.jpg,150,74,256,358,1
2008_005599.jpg,88,85,147,297,1
2008_005600.jpg,126,29,500,375,1
2008_005609.jpg,29,43,214,240,1
2008_005610.jpg,223,176,263,255,1
2008_005612.jpg,330,162,480,375,1
2008_005612.jpg,333,172,397,375,1
2008_005612.jpg,249,170,307,375,1
2008_005612.jpg,203,178,258,375,1
2008_005612.jpg,289,187,325,317,1
2008_005612.jpg,162,249,191,324,1
2008_005616.jpg,138,274,255,500,1
2008_005616.jpg,12,247,131,500,1
2008_005625.jpg,376,97,500,375,1
2008_005625.jpg,336,65,426,375,1
2008_005625.jpg,127,126,206,289,1
2008_005625.jpg,139,110,226,375,1
2008_005635.jpg,183,69,247,261,1
2008_005641.jpg,29,94,51,129,1
2008_005641.jpg,51,94,75,129,1
2008_005641.jpg,76,95,100,128,1
2008_005646.jpg,87,55,500,375,1
2008_005646.jpg,86,61,308,375,1
2008_005650.jpg,175,164,254,353,1
2008_005650.jpg,286,156,341,302,1
2008_005650.jpg,120,151,185,319,1
2008_005650.jpg,452,120,476,172,1
2008_005650.jpg,347,108,364,144,1
2008_005650.jpg,303,102,317,131,1
2008_005652.jpg,1,95,83,223,1
2008_005652.jpg,14,13,74,85,1
2008_005664.jpg,302,209,322,233,1
2008_005677.jpg,252,167,400,264,1
2008_005677.jpg,295,67,400,196,1
2008_005677.jpg,226,66,334,186,1
2008_005677.jpg,1,134,139,264,1
2008_005677.jpg,1,84,84,231,1
2008_005677.jpg,82,38,211,145,1
2008_005677.jpg,125,105,240,264,1
2008_005682.jpg,355,56,423,181,1
2008_005698.jpg,229,34,386,384,1
2008_005701.jpg,177,34,375,453,1
2008_005707.jpg,324,108,500,275,1
2008_005707.jpg,221,174,350,375,1
2008_005726.jpg,166,48,297,233,1
2008_005732.jpg,87,57,215,375,1
2008_005732.jpg,267,56,303,149,1
2008_005737.jpg,134,206,248,479,1
2008_005737.jpg,47,202,110,319,1
2008_005738.jpg,160,193,267,485,1
2008_005742.jpg,1,168,35,317,1
2008_005742.jpg,53,187,91,297,1
2008_005742.jpg,352,193,410,323,1
2008_005742.jpg,377,215,460,375,1
2008_005758.jpg,103,190,234,500,1
2008_005761.jpg,178,15,332,324,1
2008_005761.jpg,292,97,421,381,1
2008_005779.jpg,70,193,161,483,1
2008_005779.jpg,192,210,264,475,1
2008_005779.jpg,9,249,27,307,1
2008_005788.jpg,108,83,274,375,1
2008_005788.jpg,187,116,456,344,1
2008_005790.jpg,126,97,257,243,1
2008_005791.jpg,203,57,310,264,1
2008_005792.jpg,166,75,257,244,1
2008_005794.jpg,308,69,358,231,1
2008_005794.jpg,179,135,237,215,1
2008_005794.jpg,137,52,178,208,1
2008_005794.jpg,169,92,202,194,1
2008_005794.jpg,171,58,207,153,1
2008_005794.jpg,255,74,284,155,1
2008_005794.jpg,61,77,98,144,1
2008_005794.jpg,17,44,67,215,1
2008_005794.jpg,209,48,254,151,1
2008_005794.jpg,358,65,398,169,1
2008_005794.jpg,224,109,287,208,1
2008_005796.jpg,253,99,306,282,1
2008_005808.jpg,280,126,350,334,1
2008_005808.jpg,223,110,284,324,1
2008_005808.jpg,163,160,234,294,1
2008_005808.jpg,88,100,189,282,1
2008_005812.jpg,31,5,463,375,1
2008_005825.jpg,153,130,232,375,1
2008_005825.jpg,230,160,311,375,1
2008_005825.jpg,467,104,486,145,1
2008_005825.jpg,441,102,466,167,1
2008_005825.jpg,416,102,447,201,1
2008_005832.jpg,48,94,109,311,1
2008_005832.jpg,96,58,178,314,1
2008_005838.jpg,112,1,445,362,1
2008_005846.jpg,189,43,368,375,1
2008_005848.jpg,149,132,270,493,1
2008_005850.jpg,114,36,309,266,1
2008_005855.jpg,1,175,71,259,1
2008_005855.jpg,77,176,135,264,1
2008_005855.jpg,132,176,199,268,1
2008_005855.jpg,186,179,274,272,1
2008_005855.jpg,258,178,345,276,1
2008_005855.jpg,368,199,444,280,1
2008_005863.jpg,6,254,21,285,1
2008_005867.jpg,150,1,297,77,1
2008_005867.jpg,347,15,500,333,1
2008_005869.jpg,116,63,500,375,1
2008_005869.jpg,243,6,316,101,1
2008_005877.jpg,355,214,500,375,1
2008_005881.jpg,1,65,346,500,1
2008_005881.jpg,1,125,97,234,1
2008_005881.jpg,271,1,375,313,1
2008_005884.jpg,1,95,60,207,1
2008_005884.jpg,96,98,239,231,1
2008_005884.jpg,186,67,482,375,1
2008_005902.jpg,214,39,248,100,1
2008_005902.jpg,172,39,203,105,1
2008_005907.jpg,268,230,299,289,1
2008_005921.jpg,248,39,347,382,1
2008_005921.jpg,173,66,272,378,1
2008_005923.jpg,87,112,138,175,1
2008_005923.jpg,300,156,357,218,1
2008_005928.jpg,4,22,202,335,1
2008_005934.jpg,318,1,428,142,1
2008_005937.jpg,48,75,316,470,1
2008_005939.jpg,1,3,500,466,1
2008_005957.jpg,135,45,379,332,1
2008_005957.jpg,1,1,176,332,1
2008_005972.jpg,181,91,500,304,1
2008_005976.jpg,14,43,467,357,1
2008_005978.jpg,47,53,222,475,1
2008_005991.jpg,73,126,316,500,1
2008_006021.jpg,204,67,265,208,1
2008_006024.jpg,270,91,462,375,1
2008_006024.jpg,1,86,238,375,1
2008_006027.jpg,121,58,499,374,1
2008_006032.jpg,25,7,218,490,1
2008_006032.jpg,146,57,223,201,1
2008_006039.jpg,1,137,117,303,1
2008_006039.jpg,47,76,155,242,1
2008_006039.jpg,117,77,195,238,1
2008_006039.jpg,173,73,229,186,1
2008_006039.jpg,243,63,328,150,1
2008_006039.jpg,339,69,401,198,1
2008_006039.jpg,381,84,455,285,1
2008_006039.jpg,400,134,500,375,1
2008_006039.jpg,214,120,426,375,1
2008_006041.jpg,1,75,64,244,1
2008_006042.jpg,1,16,172,498,1
2008_006047.jpg,159,154,309,375,1
2008_006047.jpg,327,148,395,375,1
2008_006047.jpg,310,71,342,122,1
2008_006052.jpg,1,1,500,335,1
2008_006059.jpg,41,127,132,457,1
2008_006059.jpg,229,143,333,475,1
2008_006064.jpg,184,250,342,353,1
2008_006071.jpg,65,94,174,280,1
2008_006071.jpg,325,163,367,216,1
2008_006071.jpg,350,163,385,213,1
2008_006076.jpg,139,44,337,375,1
2008_006078.jpg,1,86,152,375,1
2008_006078.jpg,91,157,217,375,1
2008_006078.jpg,182,157,289,375,1
2008_006078.jpg,272,156,356,375,1
2008_006078.jpg,323,128,457,375,1
2008_006078.jpg,369,129,500,375,1
2008_006087.jpg,281,162,340,335,1
2008_006087.jpg,379,200,410,310,1
2008_006087.jpg,398,165,438,301,1
2008_006087.jpg,428,180,457,303,1
2008_006087.jpg,120,133,163,255,1
2008_006088.jpg,56,5,301,500,1
2008_006096.jpg,213,36,257,166,1
2008_006096.jpg,134,52,170,148,1
2008_006102.jpg,114,185,268,413,1
2008_006108.jpg,35,92,274,327,1
2008_006108.jpg,274,138,453,357,1
2008_006117.jpg,30,87,451,294,1
2008_006120.jpg,268,143,446,375,1
2008_006120.jpg,273,171,381,286,1
2008_006120.jpg,269,160,368,304,1
2008_006120.jpg,260,142,323,241,1
2008_006120.jpg,234,154,274,216,1
2008_006120.jpg,155,147,233,222,1
2008_006120.jpg,104,150,163,231,1
2008_006120.jpg,124,100,215,177,1
2008_006120.jpg,176,88,239,196,1
2008_006120.jpg,180,82,348,196,1
2008_006120.jpg,281,91,360,180,1
2008_006120.jpg,13,78,120,201,1
2008_006120.jpg,55,155,130,264,1
2008_006120.jpg,1,158,97,311,1
2008_006121.jpg,236,209,275,300,1
2008_006124.jpg,32,133,160,500,1
2008_006129.jpg,129,62,279,317,1
2008_006135.jpg,107,36,354,500,1
2008_006145.jpg,173,153,339,365,1
2008_006145.jpg,293,220,424,375,1
2008_006145.jpg,205,203,336,375,1
2008_006145.jpg,10,114,133,369,1
2008_006145.jpg,62,130,163,349,1
2008_006145.jpg,161,116,196,165,1
2008_006145.jpg,293,114,378,252,1
2008_006145.jpg,311,86,368,180,1
2008_006145.jpg,119,121,232,368,1
2008_006145.jpg,140,90,176,136,1
2008_006145.jpg,208,96,238,171,1
2008_006145.jpg,245,94,319,213,1
2008_006148.jpg,1,6,320,375,1
2008_006151.jpg,1,162,108,360,1
2008_006152.jpg,295,111,457,375,1
2008_006152.jpg,181,81,352,375,1
2008_006154.jpg,329,228,375,449,1
2008_006154.jpg,88,258,157,390,1
2008_006154.jpg,9,276,57,371,1
2008_006154.jpg,48,274,82,378,1
2008_006181.jpg,103,20,271,480,1
2008_006188.jpg,319,122,401,326,1
2008_006195.jpg,126,64,238,292,1
2008_006205.jpg,132,4,308,192,1
2008_006215.jpg,435,97,482,203,1
2008_006215.jpg,423,96,448,170,1
2008_006216.jpg,86,83,152,313,1
2008_006216.jpg,144,106,194,313,1
2008_006222.jpg,274,174,328,371,1
2008_006222.jpg,221,183,274,347,1
2008_006222.jpg,178,177,226,343,1
2008_006222.jpg,137,161,188,350,1
2008_006222.jpg,4,210,36,284,1
2008_006222.jpg,40,212,60,284,1
2008_006222.jpg,58,212,81,285,1
2008_006222.jpg,36,94,74,159,1
2008_006235.jpg,1,158,57,434,1
2008_006250.jpg,36,2,301,375,1
2008_006250.jpg,181,156,293,360,1
2008_006253.jpg,118,19,328,434,1
2008_006254.jpg,116,134,244,437,1
2008_006254.jpg,296,110,336,231,1
2008_006256.jpg,95,39,395,375,1
2008_006256.jpg,87,98,292,375,1
2008_006257.jpg,175,93,291,415,1
2008_006257.jpg,34,24,99,151,1
2008_006265.jpg,385,236,406,298,1
2008_006265.jpg,329,245,346,294,1
2008_006265.jpg,353,239,376,298,1
2008_006267.jpg,314,59,499,375,1
2008_006267.jpg,154,157,376,375,1
2008_006267.jpg,58,158,180,330,1
2008_006267.jpg,160,131,262,312,1
2008_006272.jpg,36,110,135,378,1
2008_006272.jpg,166,113,245,373,1
2008_006273.jpg,124,169,398,324,1
2008_006273.jpg,1,143,162,330,1
2008_006275.jpg,104,62,226,375,1
2008_006275.jpg,187,68,338,375,1
2008_006275.jpg,312,60,412,375,1
2008_006289.jpg,313,176,369,246,1
2008_006289.jpg,348,166,380,226,1
2008_006295.jpg,49,188,224,329,1
2008_006295.jpg,223,134,436,375,1
2008_006295.jpg,252,115,448,375,1
2008_006311.jpg,222,75,383,344,1
2008_006311.jpg,365,82,496,329,1
2008_006311.jpg,8,104,183,305,1
2008_006311.jpg,177,28,272,150,1
2008_006311.jpg,329,48,410,151,1
2008_006317.jpg,261,35,317,187,1
2008_006331.jpg,131,95,256,374,1
2008_006331.jpg,245,107,384,374,1
2008_006341.jpg,155,121,450,370,1
2008_006370.jpg,87,91,365,375,1
2008_006377.jpg,17,1,500,375,1
2008_006382.jpg,205,155,303,249,1
2008_006382.jpg,247,129,381,289,1
2008_006382.jpg,280,124,351,255,1
2008_006390.jpg,188,133,237,192,1
2008_006390.jpg,221,127,246,157,1
2008_006390.jpg,320,119,381,237,1
2008_006390.jpg,312,126,337,162,1
2008_006390.jpg,360,119,392,231,1
2008_006390.jpg,374,129,406,201,1
2008_006390.jpg,240,67,365,191,1
2008_006392.jpg,77,198,101,266,1
2008_006392.jpg,127,207,203,368,1
2008_006392.jpg,211,190,252,283,1
2008_006392.jpg,437,166,456,236,1
2008_006397.jpg,197,137,294,268,1
2008_006404.jpg,140,221,174,237,1
2008_006407.jpg,146,172,213,226,1
2008_006407.jpg,122,155,154,209,1
2008_006408.jpg,6,58,286,364,1
2008_006410.jpg,65,142,210,386,1
2008_006410.jpg,183,147,258,365,1
2008_006421.jpg,158,183,203,242,1
2008_006424.jpg,121,35,257,321,1
2008_006424.jpg,159,33,307,332,1
2008_006433.jpg,140,23,480,375,1
2008_006433.jpg,384,110,440,175,1
2008_006441.jpg,371,120,500,375,1
2008_006448.jpg,300,93,500,375,1
2008_006448.jpg,188,135,293,313,1
2008_006448.jpg,34,132,164,358,1
2008_006458.jpg,154,47,304,445,1
2008_006467.jpg,155,22,331,279,1
2008_006487.jpg,268,300,283,343,1
2008_006487.jpg,393,300,415,341,1
2008_006487.jpg,448,302,464,343,1
2008_006491.jpg,150,99,240,276,1
2008_006496.jpg,278,49,313,104,1
2008_006497.jpg,247,151,297,183,1
2008_006497.jpg,303,126,345,174,1
2008_006519.jpg,235,134,296,305,1
2008_006526.jpg,209,13,500,333,1
2008_006530.jpg,124,163,196,222,1
2008_006530.jpg,275,128,354,223,1
2008_006530.jpg,334,116,417,223,1
2008_006549.jpg,149,99,240,277,1
2008_006554.jpg,318,147,377,324,1
2008_006554.jpg,380,143,428,338,1
2008_006567.jpg,79,109,174,238,1
2008_006570.jpg,99,142,224,474,1
2008_006570.jpg,249,169,375,482,1
2008_006588.jpg,186,20,392,375,1
2008_006609.jpg,280,1,500,363,1
2008_006610.jpg,236,149,292,273,1
2008_006611.jpg,1,109,205,343,1
2008_006611.jpg,338,95,497,343,1
2008_006613.jpg,165,35,247,252,1
2008_006613.jpg,280,45,365,264,1
2008_006616.jpg,116,10,483,444,1
2008_006625.jpg,62,1,498,311,1
2008_006631.jpg,191,96,341,338,1
2008_006642.jpg,165,118,209,200,1
2008_006642.jpg,180,115,233,206,1
2008_006646.jpg,160,4,273,332,1
2008_006650.jpg,314,248,375,500,1
2008_006650.jpg,1,238,118,500,1
2008_006663.jpg,77,14,255,338,1
2008_006663.jpg,212,58,485,332,1
2008_006663.jpg,1,91,82,227,1
2008_006684.jpg,45,155,255,378,1
2008_006684.jpg,87,64,484,378,1
2008_006692.jpg,112,227,153,268,1
2008_006705.jpg,1,107,124,375,1
2008_006705.jpg,63,92,147,373,1
2008_006705.jpg,116,82,197,308,1
2008_006705.jpg,115,63,247,247,1
2008_006705.jpg,336,120,487,375,1
2008_006705.jpg,341,103,414,266,1
2008_006705.jpg,322,85,376,228,1
2008_006708.jpg,281,13,338,135,1
2008_006710.jpg,293,102,473,375,1
2008_006710.jpg,73,169,183,275,1
2008_006710.jpg,110,141,163,212,1
2008_006714.jpg,236,65,277,104,1
2008_006716.jpg,199,29,434,290,1
2008_006722.jpg,8,17,500,235,1
2008_006730.jpg,72,214,145,292,1
2008_006730.jpg,112,217,176,298,1
2008_006731.jpg,1,23,357,500,1
2008_006732.jpg,49,56,291,351,1
2008_006733.jpg,131,74,324,339,1
2008_006750.jpg,352,121,464,262,1
